,article,dataCollection,datePublished,link,portal,subtitle,title
23,"Orientação é para eliminar criadouros do mosquito o ano todo — Foto: Claudio Vieira/Prefeitura de São José dos Campos O Paraná começou o novo ano epidemiológico da dengue com a confirmação de 79 casos da doença, de acordo com boletim da Secretaria de Estada da Saúde (Sesa) divulgado nesta terça-feira (11). O monitoramento do período seguirá até julho de 2021. No ciclo anterior, entre 2019 e 2020, o estado registrou aumento de 80% no número de mortes pela doença. O total de casos aumentou mais de 100%, se comparado ao período de 2018 e 2019. No total, foram 227.724 casos e 177 mortes. No primeiro boletim do novo ano epidemiológico, os casos são de 29 municípios. Há outras 350 suspeitas da doença em investigação, segundo o levantamento. Veja abaixo os casos por cidade: Foz do Iguaçu: 20 casosLondrina: 14 casosPérola: 9 casosBoa Vista da Aparecida: 4 casosUmuarama: 3 casosIvaiporã, Maringá, Indianópolis, Goioerê e São Miguel do Iguaçu: 2 casosTibagi, Marechal Cândido Rondon, São Pedro do Ivaí, Apucarana, Sarandi, Mandaguaçu, Colorado, Querência do Norte, Porto Rico, Inajá, Cruzeiro do Sul, São Jorge do Patrocínio, Ubiratã, Iretama, Campina da Lagoa, Cascavel, Medianeira, Marmeleiro e Dois Vizinhos: 1 caso “Mesmo diante da pandemia da Covid-19 não podemos nos descuidar da dengue, que se mantém como uma das maiores preocupações do Governo do Estado”, afirma o secretário da Saúde, Beto Preto. Segundo ele, o mosquito Aedes aegypti - transmissor da doença - se prolifera até mesmo no inverno e, por isso, a recomendação para eliminar os criadouros em água parada é válida para o ano todo. ""A dengue mata, mas pode ser evitada com a adoção sistemática da remoção dos focos”, explica o secretário. Além da dengue, o mosquito transmite zika, chikungunya e a febre amarela urbana. A transmissão das doenças se dá pela picada do mosquito fêmea infectado. Tipos de vírus Conforme a Sesa, existem quatro tipos de vírus de dengue no Paraná: DEN-1, DEN-2, DEN-3 e DEN-4. Cada pessoa pode contrair a infecção provocada pelos diferentes sorotipos, e a imunidade é gerada após a contaminação por cada um. A reincidência da dengue pode agravar os sintomas, podendo desenvolver a forma grave da doença, informou a secretaria. No período epidemiológico anterior, o DEN-2, que ainda não havia predominado no estado, teve a maior circulação. “Muitas pessoas foram contaminadas. Esta é uma das avaliações que fazemos para o registro de mais de 220 mil casos confirmados”, afirma a coordenadora da Vigilância Ambiental da Sesa, Ivana Belmonte. Sintomas dengue — Foto: Arte/TV Globo Série histórica A Sesa monitora os dados da dengue desde 1991. O ano de 2007 marcou a primeira grande epidemia de dengue no Paraná. Foram mais de 50 mil notificados, cerca de 26 mil casos confirmados e sete pessoas morreram. A série histórica da doença aponta que o último período, de 2019/2020, foi o de maior registro de casos, finalizado com 227.724 confirmações e 177 óbitos. Veja mais notícias do estado no G1 Paraná.",14-09-2020,2020-08-11 23:11:34.000000,https://g1.globo.com/pr/parana/noticia/2020/08/11/parana-comeca-novo-periodo-de-monitoramento-da-dengue-com-79-casos-indica-boletim.ghtml,g1,"Foz do Iguaçu, no oeste, e Londrina, no norte, lideram em número de confirmações; primeiro informe ano epidemiológico foi divulgado nesta terça-feira (11).","Paraná começa novo período de monitoramento da dengue com 79 casos, indica boletim"
24,"Casos de dengue reduzem quase 50% na região Centro-Oeste — Foto: Reprodução/ TV Globo O Boletim Epidemiológico divulgado nesta quarta-feira (12) pela Secretaria de Estado de Saúde (SES-MG) apontou que a região Centro-Oeste de Minas teve uma redução de 48,7% dos casos prováveis de dengue em relação ao último boletim divulgado no dia 16 de julho. A região contava com 349 casos prováveis da doença e agora são 179. O informe estadual apresentou ainda dados de zika e chikungunya registrados nas últimas quatro semanas. Estado investiga mortes suspeitas de dengue em Pará de Minas e Carmo da Mata A SES-MG avaliou a evolução dos casos suspeitos de dengue, zika e chikungunya das últimas quatro semanas na região. Segundo os dados, neste período Divinópolis foi o município que mais registrou casos prováveis de dengue, foram 57. Mortes Neste boletim, o estado apontou que Divinópolis tem três casos de morte por dengue em investigação. No último levantamento divulgado eram dois casos sendo investigados. Pará de Minas também tinha dois casos em investigação e agora também conta com três. Bom Despacho segue com uma morte notificada e duas em investigação. No boletim anterior era uma morte em investigação. Pompéu também apareceu desta vez, com uma morte em investigação. As três mortes registradas pela doença já registradas este ano em Pará de Minas não apareceram neste boletim. Os dois óbitos de Carmo da Mata também não foram contabilizados. O G1 questionou a SES-MG, mas não obteve retorno até o fechamento da reportagem. Informe epidemiológico O informe epidemiológico da SES-MG apontou apenas os casos prováveis de dengue na região nas últimas quatro semanas. No Boletim desta quarta não constam os casos prováveis registrados no ano. (Veja a tabela abaixo). Casos prováveis de dengue na região nas últimas quatro semanas Dengue no Estado Em 2020, até o momento, Minas Gerais registrou 81.619 casos prováveis, que são os casos notificados exceto os descartados de dengue. Deste total, 53.089 casos foram confirmados para a doença. Quanto aos óbitos, neste ano foram confirmados nove óbitos pela doença. Há 54 óbitos em investigação. Chikungunya No boletim desta quarta-feira, foram divulgados apenas os levantamentos das últimas quatro semanas e só os municípios de Itaúna e Luz apareceram na lista com um caso provável de febre chikungunya na região. Casos prováveis de chikungunya no Centro-Oeste nas últimas quatro semanas Até o momento já são 2.181 casos prováveis da doença em todo Estado. Destes, 1.203 foram confirmados. Há um óbito em investigação. Zika Neste boletim nenhuma cidade da região Centro-Oeste apareceu com caso provável de zika nas últimas quatro semanas. Já em relação à doença no Estado, foram registrados 387 casos prováveis. Destes, 119 foram confirmados para a doença.",14-09-2020,2020-08-13 01:02:14.000000,https://g1.globo.com/mg/centro-oeste/noticia/2020/08/12/boletim-estadual-aponta-reducao-de-quase-50percent-em-casos-provaveis-de-dengue-no-centro-oeste-de-minas.ghtml,g1,"Confira ainda dados sobre casos prováveis de zika e chikungunya na região, de acordo com os registros das últimas quatro semanas divulgados pela SES-MG.",Boletim estadual aponta redução de quase 50% em casos prováveis de dengue no Centro-Oeste de Minas
25,"Aedes aegypti — Foto: Getty Images/BBC Oito municípios do Piauí estão em situação de risco para surto de dengue, chikungunya e zika, segundo o Boletim da 33º Semana Epidemiológica 2020. Os dados foram divulgados pela Secretaria de Estado da Saúde (Sesapi). Cidades em situação de risco para surto de dengue, chikungunya e zika no Piauí — Foto: Divulgação/Sesapi De acordo com a Sesapi, ações de controle vetorial ao mosquito Aedes aegypti, transmissor das doenças, estão em andamento em todo o estado. São elas: Tratamento focal em todas as sedes dos 224 municípios;Levantamento de Índice mais Tratamento focal realizada em localidades da zona rural dos municípios;Ações de Mobilização Social realizadas de forma intersetorial pelos municípios;Bloqueio de casos suspeitos notificados. Dengue Em 2020, o Piauí tem 1.996 casos notificados e confirmados da doença em 107 municípios. Teresina aparece com o maior número de registros. Nenhuma morte foi registrada este ano, ao contrário de 2019, que ocorreram dois óbitos. Os cinco municípios com maior número de casos prováveis: Teresina (853), Alagoinha do Piauí (92), Ribeiro Gonçalves (73), Baixa Grande do Ribeiro (70) e Pedro II (48). Casos de dengue no Piauí — Foto: Divulgação/Sesapi Zika Conforme o boletim, 12 casos prováveis foram registrados este ano, sendo cinco deles confirmados. Em 2019, a Sesapi notificou 52 casos e 42 confirmaram a doença. Municípios com maior número de casos prováveis notificados: São Pedro do Piauí (5), Parnaíba (4), Buriti dos Montes (1), Juazeiro do Piauí (1) e Altos (1). Casos de Zika no Piauí — Foto: Divulgação/Sesapi Chikungunya Os dados apontam que 20 cidades com casos da doença este ano. Ao todo, são 154 casos prováveis e 132 casos confirmados no estado. Municípios com maior número de casos: Teresina (85), Alagoinha do Piauí (3), Picos (41) e Parnaíba (6). Casos de Chikungunya no Piauí — Foto: Divulgação/Sesapi",14-09-2020,2020-08-23 22:42:15.000000,https://g1.globo.com/pi/piaui/noticia/2020/08/23/oito-municipios-piauienses-estao-em-situacao-de-risco-para-surto-de-dengue-chikungunya-e-zika.ghtml,g1,"De acordo com a Sesapi, ações de controle vetorial ao mosquito Aedes aegypti, transmissor das doenças, estão em andamento em todo o estado","Oito municípios piauienses estão em situação de risco para surto de dengue, chikungunya e zika"
26,"Mosquito Aedes Aegypti é transmissor de dengue, zika e chikungunya — Foto: Raul Santana/Fundação Oswaldo Cruz/Divulgação Os casos confirmados de dengue diminuíram 73% no Rio Grande do Norte em 2020 no comparativo com o mesmo período - de janeiro a julho - do ano anterior. Os dados são da Secretaria Estadual de Saúde Pública (Sesap). Ao todo, o estado registrou, nos sete meses deste ano, 1.878 casos da doença. Em 2019, nessa mesma época, eram 7.016 casos. O número de mortes também foi menor: cinco mortes confirmadas em 2020. No ano anterior, oito pessoas haviam morrido por dengue até julho. Outras doenças causadas pelo mosquito Aedes Aegypti também reduziram o número de casos em 2020. A chikungunya caiu em 55% o número de pessoas infectadas em 2020: foram 1.413. Em 2019, essa conta foi de 3.208. Os casos de zika também caíram e até julho 24 casos foram registrados no estado e cinco bebês nasceram com a doença. Em 2019, eram 53 casos, com sete crianças nascendo com microcefalia como consequência da doença. Segundo a Secretaria de Saúde, a diminuição no número de infectados pelo Aedes Aegypti pode estar relacionada ao cenário causado pela pandemia do novo coronavírus. A pasta acredita que o fato provocou uma redução nas notificações de casos de dengue e chikungunya, sobretudo. A Sesap, portanto, destaca que é importante manter as medidas de prevenção no combate ao mosquito, que se prolifera em porções de água limpa acumulada. O período chuvoso pelo qual tem passado boa parte do estado é outro sinal de alerta, pois pode contribuir para a procriação.",14-09-2020,2020-07-23 18:16:46.000000,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2020/07/23/casos-de-dengue-diminuem-73percent-no-rio-grande-do-norte-diz-sesap.ghtml,g1,Dados são de janeiro a julho de 2020 e queda acontece em comparativo com o mesmo período do ano anterior.,"Casos de dengue diminuem 73% no Rio Grande do Norte, diz Sesap"
27,"Larvas da dengue, no Distrito Federal — Foto: Acácio Pinheiro/Agência Brasília. O Distrito Federal registou 44.452 casos prováveis de dengue entre 29 de dezembro de 2019 e 22 de agosto de 2020. Os dados constam no boletim epidemiológico da Secretaria de Saúde do DF, divulgado na última sexta (4). Você sabe mesmo como se prevenir da dengue? Conforme a pasta, houve um aumento de 22,1% no número de casos prováveis, na comparação com o ano anterior, quando foram registrados 36.403 casos prováveis. Até o último levantamento, 43 pessoas haviam morrido por conta da doença na capital do país. De acordo com o boletim, Ceilândia é a região com a maior número de casos de dengue, com 4.969. Em seguida, aparecem as regiões do Gama, com 4.670 casos, e Santa Maria, com 3.727. Mortes no DF Neste ano, houve óbitos em 18 regiões. Segundo a Secretaria de Saúde, a maioria das vítimas (10) era moradora do Gama. Veja lista abaixo: Gama: 10 mortesCeilândia: 4 mortesSamambaia: 3 mortesVicente Pires: 3 mortesPlanaltina: 3 mortesSobradinho: 2 mortesGuará: 2 mortesSobradinho II: 2 mortesLago Sul: 2 mortesRecanto da Emas: 2 mortesTaguatinga: 2 mortesSanta Maria: 2 mortesRiacho Fundo II: 1 morteParanoá: 1 morteFercal: 1 morteÁguas Claras: 1 morteSudoeste/Octogonal: 1 mortePlano Piloto: 1 morte Como prevenir Agente descarta focos do mosquito da dengue no DF — Foto: Gabriel Jabur/Agência Brasília Para evitar a reprodução do Aedes aegypti em casa e, consequentemente, reduzir os ataques do mosquito, o Ministério da Saúde reuniu uma série de orientações. Confira abaixo: Utilize telas de proteção com buracos de, no máximo, 1,5 milímetros nas janelas da casa;Deixe as portas e janelas fechadas, principalmente nos períodos do nascer e do pôr do sol;Mantenha o terreno de casa sempre limpo e livre de materiais ou entulhos que possam ser criadouros;Tampe os tonéis e caixas d’água;Mantenha as calhas sempre limpas;Deixe garrafas sempre viradas com a boca para baixo;Mantenha lixeiras bem tampadas;Deixe ralos limpos e com aplicação de tela;Limpe semanalmente ou preencha pratos de vasos de plantas com areia;Limpe com escova ou bucha os potes de água para animais;Limpe todos os acessórios de decoração que ficam fora de casa e evite o acúmulo de água em pneus e calhas sujas, por exemplo;Deixe portas e janelas fechadas, principalmente nos períodos do nascer e do pôr do sol;Coloque repelentes elétricos próximos às janelas – o uso é contraindicado para pessoas alérgicas;Velas ou difusores de essência de citronela também podem ser usados;Evite produtos de higiene com perfume, pois podem atrair insetos;Retire água acumulada na área de serviço, atrás da máquina de lavar roupa;Coloque areia nos vasos de plantas Leia mais notícias sobre a região no G1 DF.",14-09-2020,2020-09-07 11:22:03.000000,https://g1.globo.com/df/distrito-federal/noticia/2020/09/07/dengue-df-tem-444-mil-casos-provaveis-da-doenca-crescimento-e-de-221percent.ghtml,g1,"Números são referentes ao período entre 29 de dezembro e 22 de agosto e aumento diz respeito ao mesmo período de 2019. Neste ano, 43 pessoas morreram por conta da doença na capital.","Dengue: DF tem 44,4 mil casos prováveis da doença; crescimento é de 22,1%"
28,"Mosquito Aedes aegypti é o tranmissor da zika, dengue e chikungunya. — Foto: Rodrigo Méxas e Raquel Portugal/Fundação Oswaldo Cruz/Divulgação O Distrito Federal registou 42.741 casos prováveis de dengue entre 29 de dezembro de 2019 e 11 de julho de 2020. Os dados constam no boletim epidemiológico da Secretaria de Saúde do DF, divulgado na última sexta-feira (24). Segundo a pasta, houve um aumento de 20,8% no número de casos prováveis, na comparação com o mesmo período do ano anterior, quando foram registrados 35.394 casos prováveis da doença. Até o último levantamento, o número de mortes chegava a 39 na capital do país. Entre as notificações, há 63 pacientes com casos graves de dengue, e 623 ""com sinais de alarme"". São esses os casos que levam ao óbito. O boletim da Secretaria de Saúde considera ainda que o DF tem ""alta incidência"" dos casos de infecção, que é quando há mais de 300 registros de dengue para cada 100 mil habitantes. Mortes por região O Gama lidera o número de óbitos entre as regiões administrativas. Em seguida, aparecem Ceilândia e Samambaia, com três vítimas cada uma. Veja relação: Gama: 10 óbitosCeilândia: 3 óbitosSamambaia: 3 óbitoSobradinho I: 2 óbitosSobradinho II: 2 óbitosGuará: 2 óbitosPlanaltina: 2 óbitosLago Sul: 2 óbitosRecanto da Emas: 2 óbitosTaguatinga: 2 óbitosSanta Maria: 2 óbitosVicente Pires: 2 óbitosRiacho Fundo II : 1 óbitoParanoá: 1 óbitoFercal: 1 óbitoPlano Piloto: 1 óbitoÁguas Claras: 1 óbito Casos de dengue Dia D Contra a Dengue no DF, em imagem de arquivo — Foto: Gabriel Jabur/Agência Brasília Já ao se considerar o número de notificações da doença, Ceilândia lidera com 4.889 casos. Em seguida está o Gama, com 4.596 registros (veja os dados em cada região abaixo). Por causa do aumento de casos, a região do Gama recebeu na última semana um reforço nas vistorias de imóveis. A medida é uma das ações de prevenção aos focos do mosquito Aedes Aegypti – que, além da dengue, transmite chikungunya e zika. Fiscais estiveram em 1.180 imóveis, contabilizando um total de 6.499 depósitos de água. A ação de fiscalização faz parte do programa Sanear Dengue, da Secretaria de Saúde, que já esteve em outras regiões do DF. Ceilândia também já recebeu mutirão neste mês. Casos de dengue no Distrito Federal até 20 de julho — Foto: SES-DF/Reprodução Leia mais notícias sobre a região no G1 DF.",14-09-2020,2020-07-27 09:13:20.000000,https://g1.globo.com/df/distrito-federal/noticia/2020/07/27/dengue-df-registra-427-mil-casos-e-39-mortes.ghtml,g1,"Dados são referentes ao período de 29 de dezembro de 2019 a 11 de julho deste ano. De acordo com Secretaria de Saúde, aumento é de 20,8% no número de casos prováveis.","Dengue: DF registra 42,7 mil casos e 39 mortes"
29,"Região tem queda de confirmações de dengue, mas doença ainda preocupa Os casos de dengue vêm diminuindo no Sul de Minas, mas a doença ainda preocupa algumas cidades. A região representa cerca de 11% dos casos de dengue em Minas Gerais com duas mortes confirmadas. As cidades com maior número de registros são Campo Belo (MG) com 2056 casos, Alfenas (MG) com 1235 e Itajubá (MG) com 974 casos confirmados. A diminuição nos casos de dengue é esperada nesta época devido à queda de temperatura, uma vez que o inverno é uma época mais fria e com menos incidência de chuvas. No segundo semestre, a região do Sul de Minas apresentou apenas 464 casos. Algumas cidades não apresentaram nenhum caso da doença, um exemplo é Campo Belo. Entretanto, mesmo com a diminuição de casos nesta época do ano, algumas cidades continuam registrando novos casos. Alfenas (MG) é a cidade do Sul de Minas que registrou o maior número de confirmações no segundo semestre. Foram 80 casos registrados em julho e agosto. Edimauro Pereira afirma que 90% dos focos de dengue são encontrados nas residências. — Foto: Getty Images/BBC A cidade conta com 1235 casos, uma morte confirmada e outra sendo investigada. Segundo o coordenador da vigilância ambiental, Edimauro Pereira, mesmo no inverno é preciso prevenir contra o mosquito Aedes Aegypti. “O mosquito vem se adaptando ao meio ambiente e isso faz com que ele se prolifere mesmo nos meses de frio e sem chuva. A maioria dos focos encontrados são em depósitos artificiais como caixa d’água, calhas e vasos de plantas”, explicou. Ainda de acordo com o diretor, mais de 90% dos focos estão nas residências e com a chegada das chuvas o cuidado precisa ser redobrado. “Nós estamos realizando visitas domiciliares para eliminar possíveis criadouros do mosquito. Sabemos que com a chegada das chuvas facilita seu desenvolvimento e a transmissão da doença. Por isso, é importante que as pessoas façam sua parte em casa e elimine tudo que possa acumular água”, finalizou. Veja mais notícias da região no G1 Sul de Minas",14-09-2020,2020-08-14 16:55:18.000000,https://g1.globo.com/mg/sul-de-minas/noticia/2020/08/14/mesmo-em-queda-dengue-ainda-preocupa-cidades-do-sul-de-minas.ghtml,g1,"Só nos meses de julho e agosto, Alfenas registrou 80 casos confirmados da doença.","Mesmo em queda, dengue ainda preocupa cidades do Sul de Minas"
30,"Delcídio do Amaral fala sobre o tratamento contra a dengue e a covid-19 — Foto: Reprodução/TV Morena Mais de um mês depois de ser diagnosticado com Covid-19 e alguns dias após descobrir que também estava com dengue, o que resultou em duas internações, o ex-senador de Mato Grosso do Sul Delcídio do Amaral (PTB) ainda está isolado em casa, em Campo Grande, e em processo de recuperação das doenças. “Ainda isolado em casa considerando que meus últimos exames de sangue ainda não apresentaram um equilíbrio satisfatório dos marcadores de infecção ou da imunidade necessária para poder ser considerado tecnicamente curado”, publicou o ex-senador em uma rede social nesta quarta-feira (19), acrescentando que nesta quinta passaria por uma nova avaliação médica. Delcídio foi diagnosticado com a infecção pelo novo coronavírus no dia 14 de julho, após fazer um teste do tipo RT-PCR, em um laboratório. Tinha passado por uma bateria de exames, e com sintomas leves, cumpria isolamento em casa. O quadro clínico dele se agravou e no dia 22 de julho foi internado no Hospital Cassems, também na capital sul-mato-grossense. Um dia depois, descobriu que também estava com dengue: 'Covengue"", brincou. Ele ficou 4 dias internado até receber alta no dia 25 de julho. No dia 28 de julho ele voltou a ser internado no mesmo hospital. Ele disse que teve mais febre e voltou a ser hospitalizado. ""O 'ioiô' dos sintomas resolveu ficar parado de ontem pra hoje e não melhorei. Essa noite tive mais febre e acredito que estou desidratando. Não adianta teimar! Estou voltando pro hospital"", escreveu em uma rede social na época. No dia 4 de agosto teve novamente alta médica. Disse que estava tendo autorização para voltar para casa, onde continuaria com o isolamento para ""restabelecer a imunidade"", que estaria ""bastante abalada"" por ele ter sido infectado pelos dois vírus concomitantemente. Na segunda internação, o ex-parlamentar diz que recebeu recomendações para ir até São Paulo e dar continuidade ao tratamento. No entanto, comentou que confiava nas ""instituições, instalações e profissionais da área médica de Campo Grande"", ressaltando ainda o trabalho dos profissionais da cidade, chamando os de ""anjos da saúde do Mato Grosso do Sul"". Sobre a doença, Delcídio diz ainda ser uma ""dura experiência"", no qual ele pede para as pessoas ficarem em casa, usarem máscaras, lavarem as mãos e usarem, constantemente, o álcool gel. Veja abaixo vídeo do ex-senador falando sobre o desafio de enfrentar as duas doenças: Ex-senador Delcídio do Amaral fala do desafio de superar a covid e a dengue",14-09-2020,2020-08-20 20:16:45.000000,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2020/08/20/com-covid-e-dengue-e-apos-2-internacoes-ex-senador-delcidio-do-amaral-esta-isolado-em-casa.ghtml,g1,Delcídio foi diagnosticado com a infecção pelo novo coronavírus no dia 14 de julho e dias depois descobriu que também estava com dengue.,"Com Covid-19 e dengue e após duas internações, ex-senador Delcídio do Amaral está isolado em casa"
31,"BH registra mais de 4 mil casos de dengue em 2020 A Secretaria Municipal de Saúde Belo Horizonte registrou a primeira morte por dengue na capital em 2020. A morte ocorreu em abril desse ano, mas só foi confirmada no último boletim divulgado na última sexta-feira (24). A capital registrou, até julho, mais de quatro mil casos da doença, sendo que as regiões Venda Nova, Leste e Nordeste são as que mais têm casos. Apesar de 2020 ter tido um número menor, se comparado a 2019, é importante manter os cuidados. Belo Horizonte já registrou mais de quatro mil casos de dengue em 2020. — Foto: Reprodução/TV Globo Segundo o diretor de zoonoses de Belo Horizonte, Eduardo Viana, a diminuição se deu porque, durante o período do ano em que há aumento de risco de transmissão da dengue, houve o isolamento social e as pessoas tiveram mais cuidados com a casa.",14-09-2020,2020-07-28 12:08:35.000000,https://g1.globo.com/mg/minas-gerais/noticia/2020/07/28/belo-horizonte-registra-primeira-morte-por-dengue-em-2020.ghtml,g1,"Morte foi em abril, mas só teve confirmação no último boletim da Secretaria Municipal de Saúde.",Belo Horizonte registra primeira morte por dengue em 2020
32,"Mais de 39 mil pessoas já pegaram dengue esse ano no ES O ano de 2020 está sendo diferente em relação aos casos de dengue em todo o Espírito Santo. Neste primeiro semestre, foram notificados 39.827 casos da doença. Isso representa 16.437 notificações a menos em relação ao mesmo período de 2019, quando foram registrados 56.264 casos. Os dados são do último boletim epidemiológico, divulgado nesta quinta-feira (25) pela Secretaria de Estado da Saúde (Sesa). De acordo com o chefe do Núcleo Especial de Vigilância Ambiental, Roberto Laperriere Júnior, um dos fatores que influencia nesse resultado é a diminuição da temperatura, que tende a cair ainda mais durante o inverno. Neste período, além da redução da circulação do Aedes aegypti, transmissor da dengue, zika e chikungunya, as pessoas também utilizam roupas que cobrem mais o corpo, ficando menos expostas às picadas do vetor. “As arboviroses são multifatoriais. Mas, um fator que influencia na queda de casos é a temperatura. Este ano, percebemos que o clima está mais ameno, com o frio chegando mais cedo do que no ano passado. Dessa forma, o vetor fica menos ativo e o cidadão passa a utilizar roupas mais cobertas, estando menos exposto ao mosquito”, disse Laperriere Júnior. Segundo ele, a diminuição dos casos também é observada no diagrama de controle, um instrumento epidemiológico que é utilizado para compreender a dinâmica da doença e traçar o seu prognóstico. Ainda de acordo com o especialista, é importante que os cuidados para evitar a proliferação do Aedes aegypti continuem sendo intensificados. “Isso para que não haja aumento dos casos a partir de setembro, quando inicia o período sazonal da dengue”, explicou. Veja o plantão de últimas notícias do G1 Espírito Santo",14-09-2020,2020-06-26 12:52:19.000000,https://g1.globo.com/es/espirito-santo/noticia/2020/06/26/casos-de-dengue-diminuem-no-es.ghtml,g1,"Neste primeiro semestre, foram notificados 39.827 casos da doença. Isso representa 16.437 notificações a menos em relação ao mesmo período de 2019.",Casos de dengue diminuem no ES
33,"Em Rio Claro, casos de dengue confirmados até agosto se aproxima do total de 2019 Rio Claro (SP) registrou, até agosto deste ano, 1.059 casos de dengue. São 138 confirmações a mais em relação a 2019 inteiro, que terminou com 1.197 casos. Para eliminar criadouros do mosquito Aedes Aegypti, equipes de combate à endemias estão realizando ações para conscientizar a população sobre a importância de manter os locais sem acúmulo de água e sobre o perigo da doença. “Graças a Deus hoje estou recuperada e espero não pegar mais, porque é uma doença muito triste, muito dolorosa. Não desejo para ninguém, porque não é só a Covid que mata, a dengue também mata”, disse a diarista Cláudia Aparecida Fernandes, que já pegou dengue três vezes. Pandemia Moradores do grupo de risco para a Covid-19 são orientados sobre a dengue com distanciamento em Rio Claro (SP) — Foto: Reprodução EPTV/Paulo Chiari Segundo o chefe da divisão de Zoonozes, Diego Reis, por conta da pandemia os agentes questionam os moradores antes das vistorias para saber se tem alguém contaminado com a Covid-19 ou se há alguma pessoa com comorbidades na casa. “Nas residências onde há idosos acima de 60 anos, estamos evitando entrar para não ter um problema maior. Então a gente passa todas as orientações para o morador pelo portão e, caso seja possível, a gente entra na casa e faz a vistoria de forma completa”, explicou Reis. Imóveis fechados podem ter criadouros do mosquito da dengue, segundo professor de Rio Claro (SP) — Foto: Reprodução EPTV/Paulo Chiari O professor especialista em entomologia da Universidade Estadual de São Paulo (Unesp) Cláudio José Von Zuben também alerta que, como alguns estabelecimentos ficaram fechados durante esses meses, pode haver a presença de focos invisíveis de dengue. “Não somente lojas, mas domicílios fechados podem permitir o acúmulo de água em vasos sanitários, ralos de banheiro, de cozinha. Em áreas entupidas, pelo menos uma vez por semana alguém deve vistoriar esse imóvel para detectar a possibilidade de água parada”, informou Zuben. Fatores que preocupam De acordo com o chefe da Zoonoses, o Ministério da Saúde apontou que em 2020 haveria uma alta no casos no município, sendo que um dos fatores que podem ter colaborado para isso foi a falta, em 2019, do inseticida utilizado no combate ao mosquito. Além disso, o período de chuvas e o tempo quente que se aproximam podem agravar a situação. Rio Claro (SP) contabiliza mais de mil casos de dengue em 2020 — Foto: Reprodução EPTV/Paulo Chiari Segundo o professor de entomologia, os invernos não são mais tão rigorosos como há algumas décadas, então há alguns poucos dias mais frios, mas logo a temperatura volta a subir, o que é favorável para a proliferação do mosquito. “Por exemplo, se tivermos um recipiente que esteja vazio e houver ovos nas bordas, quando esse recipiente voltar a encher de água, isso vai estimular a eclosão das larvas e a complementação do ciclo até o estágio adulto”, explicou. Por isso, a colaboração dos moradores é fundamental. A decoradora Tância Corrêa Bueno da Cruz, conta que faz a parte dela. “Se eu vejo uma latinha já procuro pegar para não deixar na rua. Essa semana choveu e a água acumula. Eu tive dengue duas vezes e sei como é”. Veja mais notícias da região no G1 São Carlos e Araraquara.",14-09-2020,2020-08-20 21:16:16.000000,https://g1.globo.com/sp/sao-carlos-regiao/noticia/2020/08/20/rio-claro-registra-mais-de-mil-casos-de-dengue-e-chega-perto-do-numero-total-de-2019.ghtml,g1,Equipes de combate à endemias realizam ações para eliminar criadouros do Aedes Aegypti.,Rio Claro registra mais de mil casos de dengue e chega perto do número total de 2019
